sample_id,parameter,parameter_raw,value,unit,uncertainty,below_limit,loq,analysis_type
p02-Bunnrenskprøve-pel-9910,Pyren,Pyren,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9910,PAH16,Sum PAH-16,0.067,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9910,As,As (Arsen),8.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9910,Cd,Cd (Kadmium),0.02,mg/kg,,True,0.02,totalanalyse
p02-Bunnrenskprøve-pel-9910,Cr,Cr (Krom),53.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9910,Cu,Cu (Kopper),24.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9910,Hg,Hg (Kvikksølv),0.017,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9910,Ni,Ni (Nikkel),87.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9910,Pb,Pb (Bly),9.8,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9910,Zn,Zn (Sink),46.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9910,THC C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrenskprøve-pel-9910,THC C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrenskprøve-pel-9910,THC C12-C35,Fraksjon >C12-C35 (sum),35.0,mg/kg,,True,35.0,totalanalyse
p02-Bunnrenskprøve-pel-9910,THC C16-C35,Fraksjon >C16-C35,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrenskprøve-pel-9910,THC C35-C40,Fraksjon >C35-C40,25.0,mg/kg,,True,25.0,totalanalyse
p02-Bunnrenskprøve-pel-9910,THC C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrenskprøve-pel-9910,THC C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse
p02-Bunnrenskprøve-pel-9910,THC C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrenskprøve-pel-9910,THC C10-C40,Sum >C10-C40,70.0,mg/kg,,True,70.0,totalanalyse
p02-Bunnrenskprøve-pel-9860,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrenskprøve-pel-9860,Alifater C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrenskprøve-pel-9860,Alifater C16-C35,Alifater >C16-C35,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrenskprøve-pel-9860,Alifater C5-C6,Alifater >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrenskprøve-pel-9860,Alifater C6-C8,Alifater >C6-C8,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrenskprøve-pel-9860,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrenskprøve-pel-9860,Alifater C12-C35,Sum alifater >C12-C35 (M1),10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrenskprøve-pel-9860,Alifater C5-C35,Sum alifater >C5-C35 (M1),20.0,mg/kg,,True,20.0,totalanalyse
p02-Bunnrenskprøve-pel-9860,Benzen,Benzen,0.039,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9860,Etylbenzen,Etylbensen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrenskprøve-pel-9860,BTEX,Sum BTEX (M1),0.1,mg/kg,,True,0.1,totalanalyse
p02-Bunnrenskprøve-pel-9860,Toluen,Toluen,0.046,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9860,Xylen,Xylener,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrenskprøve-pel-9860,PCB101,PCB 101,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrenskprøve-pel-9860,PCB118,PCB 118,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrenskprøve-pel-9860,PCB138,PCB 138,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrenskprøve-pel-9860,PCB153,PCB 153,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrenskprøve-pel-9860,PCB180,PCB 180,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrenskprøve-pel-9860,PCB28,PCB 28,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrenskprøve-pel-9860,PCB52,PCB 52,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrenskprøve-pel-9860,PCB7,Sum PCB-7,0.007,mg/kg,,True,0.007,totalanalyse
p02-Bunnrenskprøve-pel-9860,Acenaften,Acenaften,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9860,Acenaftylen,Acenaftylen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9860,Antracen,Antracen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9860,Benzo(a)antracen,Benso(a)antracen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9860,BaP,Benso(a)pyren^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9860,Benzo(b+j)fluoranten,Benso(b+j)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9860,Benzo(ghi)perylen,Benso(ghi)perylen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9860,Benzo(k)fluoranten,Benso(k)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9860,"Dibenzo(a,h)antracen",Dibenso(ah)antracen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9860,Fenantren,Fenantren,0.011,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9860,Fluoranten,Fluoranten,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9860,Fluoren,Fluoren,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9860,"Indeno(1,2,3-cd)pyren",Indeno(123cd)pyren^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9860,Krysen,Krysen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9860,Naftalen,Naftalen,0.087,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9860,Pyren,Pyren,0.01,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9860,PAH16,Sum PAH-16,0.11,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9860,As,As (Arsen),6.3,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9860,Cd,Cd (Kadmium),0.02,mg/kg,,True,0.02,totalanalyse
p02-Bunnrenskprøve-pel-9860,Cr,Cr (Krom),58.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9860,Cu,Cu (Kopper),26.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9860,Hg,Hg (Kvikksølv),0.016,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9860,Ni,Ni (Nikkel),91.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9860,Pb,Pb (Bly),6.5,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9860,Zn,Zn (Sink),35.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9860,THC C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrenskprøve-pel-9860,THC C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrenskprøve-pel-9860,THC C12-C35,Fraksjon >C12-C35 (sum),14.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9860,THC C16-C35,Fraksjon >C16-C35,14.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9860,THC C35-C40,Fraksjon >C35-C40,25.0,mg/kg,,True,25.0,totalanalyse
p02-Bunnrenskprøve-pel-9860,THC C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrenskprøve-pel-9860,THC C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse
p02-Bunnrenskprøve-pel-9860,THC C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrenskprøve-pel-9860,THC C10-C40,Sum >C10-C40,14.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9810,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrenskprøve-pel-9810,Alifater C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse
p02-Bunnrenskprøve-pel-9810,Alifater C16-C35,Alifater >C16-C35,10.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9810,Alifater C5-C6,Alifater >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrenskprøve-pel-9810,Alifater C6-C8,Alifater >C6-C8,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrenskprøve-pel-9810,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse
p02-Bunnrenskprøve-pel-9810,Alifater C12-C35,Sum alifater >C12-C35 (M1),10.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9810,Alifater C5-C35,Sum alifater >C5-C35 (M1),10.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9810,Benzen,Benzen,0.042,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9810,Etylbenzen,Etylbensen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrenskprøve-pel-9810,BTEX,Sum BTEX (M1),0.1,mg/kg,,True,0.1,totalanalyse
p02-Bunnrenskprøve-pel-9810,Toluen,Toluen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrenskprøve-pel-9810,Xylen,Xylener,0.04,mg/kg,,True,0.04,totalanalyse
p02-Bunnrenskprøve-pel-9810,PCB101,PCB 101,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrenskprøve-pel-9810,PCB118,PCB 118,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrenskprøve-pel-9810,PCB138,PCB 138,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrenskprøve-pel-9810,PCB153,PCB 153,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrenskprøve-pel-9810,PCB180,PCB 180,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrenskprøve-pel-9810,PCB28,PCB 28,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrenskprøve-pel-9810,PCB52,PCB 52,0.001,mg/kg,,True,0.001,totalanalyse
p02-Bunnrenskprøve-pel-9810,PCB7,Sum PCB-7,0.007,mg/kg,,True,0.007,totalanalyse
p02-Bunnrenskprøve-pel-9810,Acenaften,Acenaften,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9810,Acenaftylen,Acenaftylen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9810,Antracen,Antracen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9810,Benzo(a)antracen,Benso(a)antracen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9810,BaP,Benso(a)pyren^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9810,Benzo(b+j)fluoranten,Benso(b+j)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9810,Benzo(ghi)perylen,Benso(ghi)perylen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9810,Benzo(k)fluoranten,Benso(k)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9810,"Dibenzo(a,h)antracen",Dibenso(ah)antracen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9810,Fenantren,Fenantren,0.011,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9810,Fluoranten,Fluoranten,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9810,Fluoren,Fluoren,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9810,"Indeno(1,2,3-cd)pyren",Indeno(123cd)pyren^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9810,Krysen,Krysen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9810,Naftalen,Naftalen,0.069,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9810,Pyren,Pyren,0.01,mg/kg,,True,0.01,totalanalyse
p02-Bunnrenskprøve-pel-9810,PAH16,Sum PAH-16,0.08,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9810,As,As (Arsen),8.6,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9810,Cd,Cd (Kadmium),0.02,mg/kg,,True,0.02,totalanalyse
p02-Bunnrenskprøve-pel-9810,Cr,Cr (Krom),58.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9810,Cu,Cu (Kopper),28.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9810,Hg,Hg (Kvikksølv),0.017,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9810,Ni,Ni (Nikkel),98.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9810,Pb,Pb (Bly),11.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9810,Zn,Zn (Sink),53.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9810,THC C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrenskprøve-pel-9810,THC C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrenskprøve-pel-9810,THC C12-C35,Fraksjon >C12-C35 (sum),17.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9810,THC C16-C35,Fraksjon >C16-C35,17.0,mg/kg,,False,,totalanalyse
p02-Bunnrenskprøve-pel-9810,THC C35-C40,Fraksjon >C35-C40,25.0,mg/kg,,True,25.0,totalanalyse
p02-Bunnrenskprøve-pel-9810,THC C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Bunnrenskprøve-pel-9810,THC C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse
p02-Bunnrenskprøve-pel-9810,THC C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse
p02-Bunnrenskprøve-pel-9810,THC C10-C40,Sum >C10-C40,17.0,mg/kg,,False,,totalanalyse
p02-Blandeprøve-pel-10010---9810,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse
p02-Blandeprøve-pel-10010---9810,Alifater C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse
p02-Blandeprøve-pel-10010---9810,Alifater C16-C35,Alifater >C16-C35,12.0,mg/kg,,False,,totalanalyse
p02-Blandeprøve-pel-10010---9810,Alifater C5-C6,Alifater >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Blandeprøve-pel-10010---9810,Alifater C6-C8,Alifater >C6-C8,2.0,mg/kg,,True,2.0,totalanalyse
p02-Blandeprøve-pel-10010---9810,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse
p02-Blandeprøve-pel-10010---9810,Alifater C12-C35,Sum alifater >C12-C35 (M1),12.0,mg/kg,,False,,totalanalyse
p02-Blandeprøve-pel-10010---9810,Alifater C5-C35,Sum alifater >C5-C35 (M1),12.0,mg/kg,,False,,totalanalyse
p02-Blandeprøve-pel-10010---9810,Benzen,Benzen,0.051,mg/kg,,False,,totalanalyse
p02-Blandeprøve-pel-10010---9810,Etylbenzen,Etylbensen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Blandeprøve-pel-10010---9810,BTEX,Sum BTEX (M1),0.1,mg/kg,,True,0.1,totalanalyse
p02-Blandeprøve-pel-10010---9810,Toluen,Toluen,0.042,mg/kg,,False,,totalanalyse
p02-Blandeprøve-pel-10010---9810,Xylen,Xylener,0.04,mg/kg,,True,0.04,totalanalyse
p02-Blandeprøve-pel-10010---9810,PCB101,PCB 101,0.001,mg/kg,,True,0.001,totalanalyse
p02-Blandeprøve-pel-10010---9810,PCB118,PCB 118,0.001,mg/kg,,True,0.001,totalanalyse
p02-Blandeprøve-pel-10010---9810,PCB138,PCB 138,0.001,mg/kg,,True,0.001,totalanalyse
p02-Blandeprøve-pel-10010---9810,PCB153,PCB 153,0.001,mg/kg,,True,0.001,totalanalyse
p02-Blandeprøve-pel-10010---9810,PCB180,PCB 180,0.001,mg/kg,,True,0.001,totalanalyse
p02-Blandeprøve-pel-10010---9810,PCB28,PCB 28,0.001,mg/kg,,True,0.001,totalanalyse
p02-Blandeprøve-pel-10010---9810,PCB52,PCB 52,0.001,mg/kg,,True,0.001,totalanalyse
p02-Blandeprøve-pel-10010---9810,PCB7,Sum PCB-7,0.007,mg/kg,,True,0.007,totalanalyse
p02-Blandeprøve-pel-10010---9810,Acenaften,Acenaften,0.01,mg/kg,,True,0.01,totalanalyse
p02-Blandeprøve-pel-10010---9810,Acenaftylen,Acenaftylen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Blandeprøve-pel-10010---9810,Antracen,Antracen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Blandeprøve-pel-10010---9810,Benzo(a)antracen,Benso(a)antracen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Blandeprøve-pel-10010---9810,BaP,Benso(a)pyren^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Blandeprøve-pel-10010---9810,Benzo(b+j)fluoranten,Benso(b+j)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Blandeprøve-pel-10010---9810,Benzo(ghi)perylen,Benso(ghi)perylen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Blandeprøve-pel-10010---9810,Benzo(k)fluoranten,Benso(k)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Blandeprøve-pel-10010---9810,"Dibenzo(a,h)antracen",Dibenso(ah)antracen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Blandeprøve-pel-10010---9810,Fenantren,Fenantren,0.01,mg/kg,,True,0.01,totalanalyse
p02-Blandeprøve-pel-10010---9810,Fluoranten,Fluoranten,0.01,mg/kg,,True,0.01,totalanalyse
p02-Blandeprøve-pel-10010---9810,Fluoren,Fluoren,0.01,mg/kg,,True,0.01,totalanalyse
p02-Blandeprøve-pel-10010---9810,"Indeno(1,2,3-cd)pyren",Indeno(123cd)pyren^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Blandeprøve-pel-10010---9810,Krysen,Krysen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Blandeprøve-pel-10010---9810,Naftalen,Naftalen,0.053,mg/kg,,False,,totalanalyse
p02-Blandeprøve-pel-10010---9810,Pyren,Pyren,0.01,mg/kg,,True,0.01,totalanalyse
p02-Blandeprøve-pel-10010---9810,PAH16,Sum PAH-16,0.053,mg/kg,,False,,totalanalyse
p02-Blandeprøve-pel-10010---9810,As,As (Arsen),9.6,mg/kg,,False,,totalanalyse
p02-Blandeprøve-pel-10010---9810,Cd,Cd (Kadmium),0.02,mg/kg,,True,0.02,totalanalyse
p02-Blandeprøve-pel-10010---9810,Cr,Cr (Krom),68.0,mg/kg,,False,,totalanalyse
p02-Blandeprøve-pel-10010---9810,Cu,Cu (Kopper),55.0,mg/kg,,False,,totalanalyse
p02-Blandeprøve-pel-10010---9810,Hg,Hg (Kvikksølv),0.01,mg/kg,,True,0.01,totalanalyse
p02-Blandeprøve-pel-10010---9810,Ni,Ni (Nikkel),120.0,mg/kg,,False,,totalanalyse
p02-Blandeprøve-pel-10010---9810,Pb,Pb (Bly),17.0,mg/kg,,False,,totalanalyse
p02-Blandeprøve-pel-10010---9810,Zn,Zn (Sink),77.0,mg/kg,,False,,totalanalyse
p02-Blandeprøve-pel-10010---9810,THC C10-C12,Fraksjon >C10-C12,10.0,mg/kg,,True,10.0,totalanalyse
p02-Blandeprøve-pel-10010---9810,THC C12-C16,Fraksjon >C12-C16,10.0,mg/kg,,True,10.0,totalanalyse
p02-Blandeprøve-pel-10010---9810,THC C12-C35,Fraksjon >C12-C35 (sum),31.0,mg/kg,,False,,totalanalyse
p02-Blandeprøve-pel-10010---9810,THC C16-C35,Fraksjon >C16-C35,31.0,mg/kg,,False,,totalanalyse
p02-Blandeprøve-pel-10010---9810,THC C35-C40,Fraksjon >C35-C40,25.0,mg/kg,,True,25.0,totalanalyse
p02-Blandeprøve-pel-10010---9810,THC C5-C6,Fraksjon >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Blandeprøve-pel-10010---9810,THC C6-C8,Fraksjon >C6-C8,7.0,mg/kg,,True,7.0,totalanalyse
p02-Blandeprøve-pel-10010---9810,THC C8-C10,Fraksjon >C8-C10,10.0,mg/kg,,True,10.0,totalanalyse
p02-Blandeprøve-pel-10010---9810,THC C10-C40,Sum >C10-C40,31.0,mg/kg,,False,,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Alifater C10-C12,Alifater >C10-C12,5.0,mg/kg,,True,5.0,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Alifater C12-C16,Alifater >C12-C16,5.0,mg/kg,,True,5.0,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Alifater C16-C35,Alifater >C16-C35,40.0,mg/kg,,False,,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Alifater C5-C6,Alifater >C5-C6,2.5,mg/kg,,True,2.5,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Alifater C6-C8,Alifater >C6-C8,2.0,mg/kg,,True,2.0,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Alifater C8-C10,Alifater >C8-C10,2.0,mg/kg,,True,2.0,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Alifater C12-C35,Sum alifater >C12-C35 (M1),40.0,mg/kg,,False,,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Alifater C5-C35,Sum alifater >C5-C35 (M1),40.0,mg/kg,,False,,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Benzen,Benzen,0.094,mg/kg,,False,,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Etylbenzen,Etylbensen,0.04,mg/kg,,True,0.04,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,BTEX,Sum BTEX (M1),0.17,mg/kg,,False,,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Toluen,Toluen,0.079,mg/kg,,False,,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Xylen,Xylener,0.04,mg/kg,,True,0.04,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,PCB101,PCB 101,0.001,mg/kg,,True,0.001,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,PCB118,PCB 118,0.001,mg/kg,,True,0.001,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,PCB138,PCB 138,0.001,mg/kg,,True,0.001,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,PCB153,PCB 153,0.001,mg/kg,,True,0.001,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,PCB180,PCB 180,0.001,mg/kg,,True,0.001,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,PCB28,PCB 28,0.001,mg/kg,,True,0.001,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,PCB52,PCB 52,0.001,mg/kg,,True,0.001,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,PCB7,Sum PCB-7,0.007,mg/kg,,True,0.007,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Acenaften,Acenaften,0.01,mg/kg,,True,0.01,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Acenaftylen,Acenaftylen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Antracen,Antracen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Benzo(a)antracen,Benso(a)antracen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,BaP,Benso(a)pyren^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Benzo(b+j)fluoranten,Benso(b+j)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Benzo(ghi)perylen,Benso(ghi)perylen,0.01,mg/kg,,True,0.01,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Benzo(k)fluoranten,Benso(k)fluoranten^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,"Dibenzo(a,h)antracen",Dibenso(ah)antracen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Fenantren,Fenantren,0.01,mg/kg,,True,0.01,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Fluoranten,Fluoranten,0.01,mg/kg,,True,0.01,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Fluoren,Fluoren,0.01,mg/kg,,True,0.01,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,"Indeno(1,2,3-cd)pyren",Indeno(123cd)pyren^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Krysen,Krysen^,0.01,mg/kg,,True,0.01,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Naftalen,Naftalen,0.051,mg/kg,,False,,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Pyren,Pyren,0.01,mg/kg,,True,0.01,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,PAH16,Sum PAH-16,0.051,mg/kg,,False,,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,As,As (Arsen),6.5,mg/kg,,False,,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Cd,Cd (Kadmium),0.18,mg/kg,,False,,totalanalyse
p02-Siste-utlekkingsprøve-Høviktoppen-pel-8760,Cr,Cr (Krom),55.0,mg/kg,,False,,totalanalyse
